base,TID,NAME,WIDTH,HEIGHT,OX,OY,SX,SY,EX,EY
tileinfo,5281,DEMON_WINGS_LIGHTRED_3,32,48,1,4,362,630,393,652
tileinfo,5282,DEMON_WINGS_LIGHTRED_4,32,48,5,1,393,630,417,652
tileinfo,5283,DEMON_WINGS_LIGHTRED_5,32,48,0,6,417,630,449,648
tileinfo,5284,DEMON_WINGS_LIGHTRED_6,32,48,0,0,449,630,481,662
tileinfo,5285,DEMON_WINGS_LIGHTRED_7,32,48,2,0,481,630,511,649
tileinfo,5286,DEMON_WINGS_LIGHTRED_8,32,48,0,0,511,630,543,662
tileinfo,5287,DEMON_WINGS_LIGHTRED_9,32,48,0,1,543,630,574,661
tileinfo,5288,DEMON_WINGS_LIGHTRED_10,32,48,1,6,574,630,605,643
tileinfo,5289,DEMON_WINGS_LIGHTRED_11,32,48,3,0,605,630,633,652
tileinfo,5290,DEMON_WINGS_LIGHTRED_12,32,48,1,5,633,630,663,640
tileinfo,5291,DEMON_WINGS_LIGHTBLUE,32,48,0,3,633,640,665,661
tileinfo,5292,DEMON_WINGS_LIGHTBLUE_1,32,48,3,0,665,630,694,650
tileinfo,5293,DEMON_WINGS_LIGHTBLUE_2,32,48,2,0,694,630,724,661
tileinfo,5294,DEMON_WINGS_LIGHTBLUE_3,32,48,1,4,724,630,755,652
tileinfo,5295,DEMON_WINGS_LIGHTBLUE_4,32,48,5,1,755,630,779,652
tileinfo,5296,DEMON_WINGS_LIGHTBLUE_5,32,48,0,6,779,630,811,648
tileinfo,5297,DEMON_WINGS_LIGHTBLUE_6,32,48,0,0,811,630,843,662
tileinfo,5298,DEMON_WINGS_LIGHTBLUE_7,32,48,2,0,843,630,873,649
tileinfo,5299,DEMON_WINGS_LIGHTBLUE_8,32,48,0,0,873,630,905,662
tileinfo,5300,DEMON_WINGS_LIGHTBLUE_9,32,48,0,1,905,630,936,661
tileinfo,5301,DEMON_WINGS_LIGHTBLUE_10,32,48,1,6,936,630,967,643
tileinfo,5302,DEMON_WINGS_LIGHTBLUE_11,32,48,3,0,967,630,995,652
tileinfo,5303,DEMON_WINGS_LIGHTBLUE_12,32,48,1,5,0,662,30,672
tileinfo,5304,DEMON_WINGS_LIGHTGREEN,32,48,0,3,30,662,62,683
tileinfo,5305,DEMON_WINGS_LIGHTGREEN_1,32,48,3,0,62,662,91,682
tileinfo,5306,DEMON_WINGS_LIGHTGREEN_2,32,48,2,0,91,662,121,693
tileinfo,5307,DEMON_WINGS_LIGHTGREEN_3,32,48,1,4,121,662,152,684
tileinfo,5308,DEMON_WINGS_LIGHTGREEN_4,32,48,5,1,152,662,176,684
tileinfo,5309,DEMON_WINGS_LIGHTGREEN_5,32,48,0,6,176,662,208,680
tileinfo,5310,DEMON_WINGS_LIGHTGREEN_6,32,48,0,0,208,662,240,694
tileinfo,5311,DEMON_WINGS_LIGHTGREEN_7,32,48,2,0,240,662,270,681
tileinfo,5312,DEMON_WINGS_LIGHTGREEN_8,32,48,0,0,270,662,302,694
tileinfo,5313,DEMON_WINGS_LIGHTGREEN_9,32,48,0,1,302,662,333,693
tileinfo,5314,DEMON_WINGS_LIGHTGREEN_10,32,48,1,6,333,662,364,675
tileinfo,5315,DEMON_WINGS_LIGHTGREEN_11,32,48,3,0,364,662,392,684
tileinfo,5316,DEMON_WINGS_LIGHTGREEN_12,32,48,1,5,392,662,422,672
tileinfo,5317,DEMON_WINGS_LIGHTCYAN,32,48,0,3,392,672,424,693
tileinfo,5318,DEMON_WINGS_LIGHTCYAN_1,32,48,3,0,424,662,453,682
tileinfo,5319,DEMON_WINGS_LIGHTCYAN_2,32,48,2,0,453,662,483,693
tileinfo,5320,DEMON_WINGS_LIGHTCYAN_3,32,48,1,4,483,662,514,684
tileinfo,5321,DEMON_WINGS_LIGHTCYAN_4,32,48,5,1,514,662,538,684
tileinfo,5322,DEMON_WINGS_LIGHTCYAN_5,32,48,0,6,538,662,570,680
tileinfo,5323,DEMON_WINGS_LIGHTCYAN_6,32,48,0,0,570,662,602,694
tileinfo,5324,DEMON_WINGS_LIGHTCYAN_7,32,48,2,0,602,662,632,681
tileinfo,5325,DEMON_WINGS_LIGHTCYAN_8,32,48,0,0,632,662,664,694
tileinfo,5326,DEMON_WINGS_LIGHTCYAN_9,32,48,0,1,664,662,695,693
tileinfo,5327,DEMON_WINGS_LIGHTCYAN_10,32,48,1,6,695,662,726,675
tileinfo,5328,DEMON_WINGS_LIGHTCYAN_11,32,48,3,0,726,662,754,684
tileinfo,5329,DEMON_WINGS_LIGHTCYAN_12,32,48,1,5,754,662,784,672
tileinfo,5330,DEMON_WINGS_LIGHTMAGENTA,32,48,0,3,754,672,786,693
tileinfo,5331,DEMON_WINGS_LIGHTMAGENTA_1,32,48,3,0,786,662,815,682
tileinfo,5332,DEMON_WINGS_LIGHTMAGENTA_2,32,48,2,0,815,662,845,693
tileinfo,5333,DEMON_WINGS_LIGHTMAGENTA_3,32,48,1,4,845,662,876,684
tileinfo,5334,DEMON_WINGS_LIGHTMAGENTA_4,32,48,5,1,876,662,900,684
tileinfo,5335,DEMON_WINGS_LIGHTMAGENTA_5,32,48,0,6,900,662,932,680
tileinfo,5336,DEMON_WINGS_LIGHTMAGENTA_6,32,48,0,0,932,662,964,694
tileinfo,5337,DEMON_WINGS_LIGHTMAGENTA_7,32,48,2,0,964,662,994,681
tileinfo,5338,DEMON_WINGS_LIGHTMAGENTA_8,32,48,0,0,0,694,32,726
tileinfo,5339,DEMON_WINGS_LIGHTMAGENTA_9,32,48,0,1,32,694,63,725
tileinfo,5340,DEMON_WINGS_LIGHTMAGENTA_10,32,48,1,6,63,694,94,707
tileinfo,5341,DEMON_WINGS_LIGHTMAGENTA_11,32,48,3,0,94,694,122,716
tileinfo,5342,DEMON_WINGS_LIGHTMAGENTA_12,32,48,1,5,122,694,152,704
tileinfo,5343,DEMON_WINGS_YELLOW,32,48,0,3,122,704,154,725
tileinfo,5344,DEMON_WINGS_YELLOW_1,32,48,3,0,154,694,183,714
tileinfo,5345,DEMON_WINGS_YELLOW_2,32,48,2,0,183,694,213,725
tileinfo,5346,DEMON_WINGS_YELLOW_3,32,48,1,4,213,694,244,716
tileinfo,5347,DEMON_WINGS_YELLOW_4,32,48,5,1,244,694,268,716
tileinfo,5348,DEMON_WINGS_YELLOW_5,32,48,0,6,268,694,300,712
tileinfo,5349,DEMON_WINGS_YELLOW_6,32,48,0,0,300,694,332,726
tileinfo,5350,DEMON_WINGS_YELLOW_7,32,48,2,0,332,694,362,713
tileinfo,5351,DEMON_WINGS_YELLOW_8,32,48,0,0,362,694,394,726
tileinfo,5352,DEMON_WINGS_YELLOW_9,32,48,0,1,394,694,425,725
tileinfo,5353,DEMON_WINGS_YELLOW_10,32,48,1,6,425,694,456,707
tileinfo,5354,DEMON_WINGS_YELLOW_11,32,48,3,0,456,694,484,716
tileinfo,5355,DEMON_WINGS_YELLOW_12,32,48,1,5,484,694,514,704
tileinfo,5356,DEMON_WINGS_WHITE,32,48,0,3,484,704,516,725
tileinfo,5357,DEMON_WINGS_WHITE_1,32,48,3,0,516,694,545,714
tileinfo,5358,DEMON_WINGS_WHITE_2,32,48,2,0,545,694,575,725
tileinfo,5359,DEMON_WINGS_WHITE_3,32,48,1,4,575,694,606,716
tileinfo,5360,DEMON_WINGS_WHITE_4,32,48,5,1,606,694,630,716
tileinfo,5361,DEMON_WINGS_WHITE_5,32,48,0,6,630,694,662,712
tileinfo,5362,DEMON_WINGS_WHITE_6,32,48,0,0,662,694,694,726
tileinfo,5363,DEMON_WINGS_WHITE_7,32,48,2,0,694,694,724,713
tileinfo,5364,DEMON_WINGS_WHITE_8,32,48,0,0,724,694,756,726
tileinfo,5365,DEMON_WINGS_WHITE_9,32,48,0,1,756,694,787,725
tileinfo,5366,DEMON_WINGS_WHITE_10,32,48,1,6,787,694,818,707
tileinfo,5367,DEMON_WINGS_WHITE_11,32,48,3,0,818,694,846,716
tileinfo,5368,DEMON_WINGS_WHITE_12,32,48,1,5,846,694,876,704
tileinfo,5369,MONS_GIANT_COCKROACH,32,32,1,2,876,694,907,723
tileinfo,5370,MONS_RADROACH,32,32,0,0,907,694,939,725
tileinfo,5371,MONS_BAT,32,32,0,1,939,694,971,725
tileinfo,5372,MONS_VAMPIRE_BAT,32,32,0,0,971,694,1003,726
tileinfo,5373,MONS_BUTTERFLY,32,32,1,0,0,726,29,757
tileinfo,5374,MONS_BUTTERFLY_1,32,32,1,0,29,726,58,757
tileinfo,5375,MONS_BUTTERFLY_2,32,32,1,0,58,726,87,757
tileinfo,5376,MONS_BUTTERFLY_3,32,32,1,0,87,726,116,757
tileinfo,5377,MONS_BUTTERFLY_4,32,32,1,0,116,726,145,757
tileinfo,5378,MONS_BUTTERFLY_5,32,32,1,0,145,726,174,757
tileinfo,5379,MONS_BUTTERFLY_6,32,32,1,0,174,726,203,757
tileinfo,5380,MONS_BUTTERFLY_7,32,32,1,0,203,726,232,757
tileinfo,5381,MONS_BUTTERFLY_8,32,32,1,0,232,726,261,757
tileinfo,5382,MONS_BUTTERFLY_9,32,32,1,0,261,726,290,757
tileinfo,5383,MONS_BUTTERFLY_10,32,32,1,0,290,726,319,757
tileinfo,5384,MONS_FIRE_BAT,32,32,0,0,319,726,351,758
tileinfo,5385,MONS_BENNU,32,32,0,0,351,726,383,758
tileinfo,5386,MONS_CAUSTIC_SHRIKE,32,32,0,0,383,726,415,758
tileinfo,5387,MONS_SHARD_SHRIKE,32,32,0,0,415,726,447,758
tileinfo,5388,MONS_MICROBAT,32,32,0,9,447,726,479,749
tileinfo,5389,MONS_MEGABAT,32,32,0,1,479,726,511,757
tileinfo,5390,MONS_GIGABAT,32,32,0,0,511,726,543,758
tileinfo,5391,MONS_PHASE_BAT,32,32,0,1,543,726,575,757
tileinfo,5392,MONS_JACKAL,32,32,1,6,575,726,606,750
tileinfo,5393,MONS_HOUND,32,32,0,5,606,726,638,753
tileinfo,5394,MONS_HOWLER_MONKEY,32,32,3,0,638,726,666,758
tileinfo,5395,MONS_WARG,32,32,1,0,666,726,697,758
tileinfo,5396,MONS_WOLF,32,32,0,0,697,726,729,758
tileinfo,5397,MONS_RAIJU,32,32,0,0,729,726,761,758
tileinfo,5398,MONS_INUGAMI,32,32,0,0,761,726,793,758
tileinfo,5399,MONS_HELL_HOUND,32,32,0,0,793,726,825,758
tileinfo,5400,MONS_DOOM_HOUND,32,32,0,5,825,726,857,751
tileinfo,5401,MONS_HOG,32,32,0,2,857,726,889,754
tileinfo,5402,MONS_HELL_HOG,32,32,0,0,889,726,921,756
tileinfo,5403,MONS_HOLY_SWINE,32,32,0,2,921,726,953,754
tileinfo,5404,MONS_FELID,32,32,1,2,953,726,984,756
tileinfo,5405,MONS_NATASHA,32,32,0,9,984,726,1016,749
tileinfo,5406,MONS_KILLER_BEE,32,32,2,3,0,758,29,787
tileinfo,5407,MONS_QUEEN_BEE,32,32,1,1,29,758,60,789
tileinfo,5408,MONS_MELIAI,32,32,1,3,60,758,90,785
tileinfo,5409,MONS_FRILLED_LIZARD,32,32,3,9,90,758,118,779
tileinfo,5410,MONS_IGUANA,32,32,4,0,118,758,146,787
tileinfo,5411,MONS_CROCODILE,32,32,0,2,146,758,178,787
tileinfo,5412,MONS_BASILISK,32,32,0,0,178,758,210,790
tileinfo,5413,MONS_KOMODO_DRAGON,32,32,0,0,210,758,242,790
tileinfo,5414,MONS_ALLIGATOR,32,32,0,0,242,758,274,790
tileinfo,5415,MONS_GASTRONOK,32,32,0,0,274,758,306,790
tileinfo,5416,MONS_GASTRONOK_1,32,32,0,0,306,758,338,790
tileinfo,5417,MONS_GASTRONOK_2,32,32,1,0,338,758,369,790
tileinfo,5418,MONS_GASTRONOK_3,31,32,0,0,369,758,400,790
tileinfo,5419,MONS_GASTRONOK_4,31,32,0,0,400,758,431,790
tileinfo,5420,MONS_GASTRONOK_5,31,32,0,0,431,758,462,790
tileinfo,5421,MONS_RAT,32,32,1,6,462,758,493,779
tileinfo,5422,MONS_RIVER_RAT,32,32,0,6,493,758,525,779
tileinfo,5423,MONS_HELL_RAT,32,32,0,0,525,758,557,785
tileinfo,5424,MONS_CRYSTAL_ECHIDNA,32,32,4,5,557,758,585,784
tileinfo,5425,MONS_QUOKKA,32,32,2,4,585,758,613,783
tileinfo,5426,MONS_SCORPION,32,32,0,0,613,758,645,790
tileinfo,5427,MONS_EMPEROR_SCORPION,32,32,0,0,645,758,677,790
tileinfo,5428,MONS_TARANTELLA,32,32,1,1,677,758,707,789
tileinfo,5429,MONS_JUMPING_SPIDER,32,32,1,1,707,758,736,788
tileinfo,5430,MONS_WOLF_SPIDER,32,32,0,0,736,758,768,790
tileinfo,5431,MONS_REDBACK,32,32,0,2,768,758,800,787
tileinfo,5432,MONS_ORB_SPIDER,32,32,0,1,800,758,832,788
tileinfo,5433,MONS_BROODMOTHER,32,32,0,0,832,758,864,790
tileinfo,5434,MONS_CULICIVORA,32,32,2,6,864,758,893,783
tileinfo,5435,MONS_DEMONIC_CRAWLER,32,32,1,0,893,758,923,790
tileinfo,5436,MONS_DEATH_SCARAB,32,32,1,7,923,758,954,781
tileinfo,5437,MONS_PHARAOH_ANT,32,32,0,0,954,758,986,790
tileinfo,5438,MONS_SNAPPING_TURTLE,32,32,0,7,986,758,1018,780
tileinfo,5439,MONS_ALLIGATOR_SNAPPING_TURTLE,32,32,0,6,0,790,32,813
tileinfo,5440,MONS_FIRE_CRAB,32,32,0,4,32,790,64,817
tileinfo,5441,MONS_GHOST_CRAB,32,32,0,0,64,790,96,822
tileinfo,5442,MONS_SWAMP_WORM,32,32,2,1,96,790,126,821
tileinfo,5443,MONS_SWAMP_WORM_1,32,32,2,1,126,790,152,820
tileinfo,5444,MONS_RIBBON_WORM,32,32,1,1,152,790,183,821
tileinfo,5445,MONS_BRAIN_WORM,32,32,0,0,183,790,215,822
tileinfo,5446,MONS_TYRANT_LEECH,32,32,2,3,215,790,244,818
tileinfo,5447,MONS_DART_SLUG,32,32,2,3,244,790,273,815
tileinfo,5448,MONS_STEELBARB_WORM,32,32,0,3,273,790,305,816
tileinfo,5449,MONS_TORPOR_SNAIL,32,32,0,0,305,790,337,822
tileinfo,5450,MONS_VAMPIRE_MOSQUITO,32,32,1,3,337,790,367,819
tileinfo,5451,MONS_HORNET,32,32,0,0,367,790,399,822
tileinfo,5452,MONS_SPARK_WASP,32,32,0,0,399,790,431,822
tileinfo,5453,MONS_GHOST_MOTH,32,32,0,0,431,790,463,822
tileinfo,5454,MONS_MOTH_OF_WRATH,32,32,0,4,463,790,495,817
tileinfo,5455,MONS_SUN_MOTH,32,32,2,0,495,790,523,822
tileinfo,5456,MONS_ELECTRIC_EEL,32,32,1,1,523,790,554,821
tileinfo,5457,MONS_FORMLESS_JELLYFISH,32,32,0,0,554,790,586,822
tileinfo,5458,MONS_KRAKEN,32,32,0,4,586,790,618,818
tileinfo,5459,MONS_KRAKEN_TENTACLE_WATER,32,32,7,2,618,790,640,819
tileinfo,5460,MONS_KRAKEN_TENTACLE_WATER_1,32,32,7,4,640,790,658,815
tileinfo,5461,MONS_KRAKEN_TENTACLE_WATER_2,32,32,8,4,658,790,672,816
tileinfo,5462,MONS_KRAKEN_TENTACLE_WATER_3,32,32,3,2,672,790,694,819
tileinfo,5463,MONS_KRAKEN_TENTACLE_WATER_4,32,32,7,4,694,790,712,815
tileinfo,5464,MONS_KRAKEN_TENTACLE_WATER_5,32,32,10,4,712,790,726,816
tileinfo,5465,MONS_KRAKEN_TENTACLE_SEGMENT_WATER,32,32,2,12,726,790,755,809
tileinfo,5466,MONS_KRAKEN_TENTACLE_SEGMENT_N,32,32,13,0,755,790,766,821
tileinfo,5467,MONS_KRAKEN_TENTACLE_SEGMENT_S,32,32,9,10,766,790,787,812
tileinfo,5468,MONS_KRAKEN_TENTACLE_SEGMENT_E,32,32,9,10,787,790,810,811
tileinfo,5469,MONS_KRAKEN_TENTACLE_SEGMENT_W,32,32,0,10,810,790,833,811
tileinfo,5470,MONS_KRAKEN_TENTACLE_SEGMENT_NE,32,32,8,0,833,790,857,821
tileinfo,5471,MONS_KRAKEN_TENTACLE_SEGMENT_NW,32,32,0,0,857,790,881,821
tileinfo,5472,MONS_KRAKEN_TENTACLE_SEGMENT_SE,32,32,5,14,881,790,908,808
tileinfo,5473,MONS_KRAKEN_TENTACLE_SEGMENT_SW,32,32,0,14,908,790,935,808
tileinfo,5474,MONS_KRAKEN_TENTACLE_N,32,32,13,0,935,790,949,808
tileinfo,5475,MONS_KRAKEN_TENTACLE_S,32,32,5,14,949,790,963,808
tileinfo,5476,MONS_KRAKEN_TENTACLE_E,32,32,12,12,963,790,983,807
tileinfo,5477,MONS_KRAKEN_TENTACLE_W,32,32,0,12,983,790,1003,807
tileinfo,5478,MONS_KRAKEN_TENTACLE_NE,32,32,16,0,1003,790,1019,807
tileinfo,5479,MONS_KRAKEN_TENTACLE_NW,32,32,0,0,0,822,16,839
tileinfo,5480,MONS_KRAKEN_TENTACLE_SE,32,32,16,15,16,822,32,839
tileinfo,5481,MONS_KRAKEN_TENTACLE_SW,32,32,0,15,32,822,48,839
tileinfo,5482,MONS_KRAKEN_TENTACLE_SEGMENT_E_W,32,32,0,10,48,822,80,831
tileinfo,5483,MONS_KRAKEN_TENTACLE_SEGMENT_N_S,32,32,10,0,80,822,89,854
tileinfo,5484,MONS_KRAKEN_TENTACLE_SEGMENT_NE_SW,32,32,0,0,89,822,121,854
tileinfo,5485,MONS_KRAKEN_TENTACLE_SEGMENT_NW_SE,32,32,0,0,121,822,153,854
tileinfo,5486,MONS_KRAKEN_TENTACLE_SEGMENT_E_N,32,32,10,0,153,822,175,845
tileinfo,5487,MONS_KRAKEN_TENTACLE_SEGMENT_E_S,32,32,9,10,175,822,198,844
tileinfo,5488,MONS_KRAKEN_TENTACLE_SEGMENT_N_W,32,32,0,0,198,822,221,844
tileinfo,5489,MONS_KRAKEN_TENTACLE_SEGMENT_S_W,32,32,0,9,221,822,243,845
tileinfo,5490,MONS_KRAKEN_TENTACLE_SEGMENT_NE_NW,32,32,0,0,243,822,275,838
tileinfo,5491,MONS_KRAKEN_TENTACLE_SEGMENT_NE_SE,32,32,16,0,275,822,291,854
tileinfo,5492,MONS_KRAKEN_TENTACLE_SEGMENT_NW_SW,32,32,0,0,291,822,307,854
tileinfo,5493,MONS_KRAKEN_TENTACLE_SEGMENT_SE_SW,32,32,0,16,307,822,339,838
tileinfo,5494,MONS_KRAKEN_TENTACLE_SEGMENT_N_SE,32,32,10,0,339,822,361,854
tileinfo,5495,MONS_KRAKEN_TENTACLE_SEGMENT_N_SW,32,32,0,0,361,822,383,854
tileinfo,5496,MONS_KRAKEN_TENTACLE_SEGMENT_S_NE,32,32,10,0,383,822,405,854
tileinfo,5497,MONS_KRAKEN_TENTACLE_SEGMENT_S_NW,32,32,0,0,405,822,427,854
tileinfo,5498,MONS_KRAKEN_TENTACLE_SEGMENT_E_NW,32,32,0,0,427,822,459,844
tileinfo,5499,MONS_KRAKEN_TENTACLE_SEGMENT_E_SW,32,32,0,10,459,822,491,844
tileinfo,5500,MONS_KRAKEN_TENTACLE_SEGMENT_W_NE,32,32,0,0,491,822,523,844
tileinfo,5501,MONS_KRAKEN_TENTACLE_SEGMENT_W_SE,32,32,0,10,523,822,555,844
tileinfo,5502,MONS_KRAKEN_TENTACLE_SEGMENT_N_NW,32,32,5,5,555,822,577,846
tileinfo,5503,MONS_KRAKEN_TENTACLE_SEGMENT_N_NE,32,32,5,5,577,822,599,846
tileinfo,5504,MONS_KRAKEN_TENTACLE_SEGMENT_E_NE,32,32,5,5,599,822,621,846
tileinfo,5505,MONS_KRAKEN_TENTACLE_SEGMENT_E_SE,32,32,5,5,621,822,643,846
tileinfo,5506,MONS_KRAKEN_TENTACLE_SEGMENT_S_SE,32,32,5,5,643,822,665,846
tileinfo,5507,MONS_KRAKEN_TENTACLE_SEGMENT_S_SW,32,32,5,5,665,822,687,846
tileinfo,5508,MONS_KRAKEN_TENTACLE_SEGMENT_W_SW,32,32,5,5,687,822,709,846
tileinfo,5509,MONS_KRAKEN_TENTACLE_SEGMENT_W_NW,32,32,5,5,709,822,731,846
tileinfo,5510,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER,32,32,7,2,731,822,753,851
tileinfo,5511,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER_1,32,32,7,4,753,822,771,847
tileinfo,5512,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER_2,32,32,8,4,771,822,785,848
tileinfo,5513,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER_3,32,32,3,2,785,822,807,851
tileinfo,5514,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER_4,32,32,7,4,807,822,825,847
tileinfo,5515,MONS_KRAKEN_ZOMBIE_TENTACLE_WATER_5,32,32,10,4,825,822,839,848
tileinfo,5516,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_WATER,32,32,2,12,839,822,868,841
tileinfo,5517,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_N,32,32,13,0,868,822,879,853
tileinfo,5518,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_S,32,32,9,10,879,822,900,844
tileinfo,5519,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E,32,32,9,10,900,822,923,843
tileinfo,5520,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_W,32,32,0,10,923,822,946,843
tileinfo,5521,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NE,32,32,8,0,946,822,970,853
tileinfo,5522,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NW,32,32,0,0,970,822,994,853
tileinfo,5523,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_SE,32,32,5,15,994,822,1021,839
tileinfo,5524,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_SW,32,32,0,15,0,854,27,871
tileinfo,5525,MONS_KRAKEN_ZOMBIE_TENTACLE_N,32,32,13,0,27,854,41,872
tileinfo,5526,MONS_KRAKEN_ZOMBIE_TENTACLE_S,32,32,5,14,41,854,55,872
tileinfo,5527,MONS_KRAKEN_ZOMBIE_TENTACLE_E,32,32,12,12,55,854,75,871
tileinfo,5528,MONS_KRAKEN_ZOMBIE_TENTACLE_W,32,32,0,12,75,854,95,871
tileinfo,5529,MONS_KRAKEN_ZOMBIE_TENTACLE_NE,32,32,16,0,95,854,111,871
tileinfo,5530,MONS_KRAKEN_ZOMBIE_TENTACLE_NW,32,32,0,0,111,854,127,871
tileinfo,5531,MONS_KRAKEN_ZOMBIE_TENTACLE_SE,32,32,16,15,127,854,143,871
tileinfo,5532,MONS_KRAKEN_ZOMBIE_TENTACLE_SW,32,32,0,15,143,854,159,871
tileinfo,5533,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E_W,32,32,0,10,159,854,191,863
tileinfo,5534,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_N_S,32,32,10,0,191,854,200,886
tileinfo,5535,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NE_SW,32,32,0,0,200,854,232,886
tileinfo,5536,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NW_SE,32,32,0,0,232,854,264,886
tileinfo,5537,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E_N,32,32,10,0,264,854,286,877
tileinfo,5538,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E_S,32,32,9,10,286,854,309,876
tileinfo,5539,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_N_W,32,32,0,0,309,854,332,876
tileinfo,5540,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_S_W,32,32,0,9,332,854,354,877
tileinfo,5541,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NE_NW,32,32,0,0,354,854,386,869
tileinfo,5542,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NE_SE,32,32,17,0,386,854,401,886
tileinfo,5543,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_NW_SW,32,32,0,0,401,854,416,886
tileinfo,5544,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_SE_SW,32,32,0,17,416,854,448,869
tileinfo,5545,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_N_SE,32,32,10,0,448,854,470,886
tileinfo,5546,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_N_SW,32,32,0,0,470,854,492,886
tileinfo,5547,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_S_NE,32,32,10,0,492,854,514,886
tileinfo,5548,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_S_NW,32,32,0,0,514,854,536,886
tileinfo,5549,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E_NW,32,32,0,0,536,854,568,876
tileinfo,5550,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_E_SW,32,32,0,10,568,854,600,876
tileinfo,5551,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_W_NE,32,32,0,0,600,854,632,876
tileinfo,5552,MONS_KRAKEN_ZOMBIE_TENTACLE_SEGMENT_W_SE,32,32,0,10,632,854,664,876
tileinfo,5553,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER,32,32,7,2,664,854,686,883
tileinfo,5554,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER_1,32,32,7,4,686,854,704,879
tileinfo,5555,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER_2,32,32,8,4,704,854,718,880
tileinfo,5556,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER_3,32,32,3,2,718,854,740,883
tileinfo,5557,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER_4,32,32,7,4,740,854,758,879
tileinfo,5558,MONS_KRAKEN_SIMULACRUM_TENTACLE_WATER_5,32,32,10,4,758,854,772,880
tileinfo,5559,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_WATER,32,32,2,12,772,854,801,873
tileinfo,5560,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_N,32,32,13,0,801,854,812,885
tileinfo,5561,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_S,32,32,9,10,812,854,833,876
tileinfo,5562,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_E,32,32,9,10,833,854,856,875
tileinfo,5563,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_W,32,32,0,10,856,854,879,875
tileinfo,5564,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_NE,32,32,8,0,879,854,903,885
tileinfo,5565,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_NW,32,32,0,0,903,854,927,885
tileinfo,5566,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_SE,32,32,5,15,927,854,954,871
tileinfo,5567,MONS_KRAKEN_SIMULACRUM_TENTACLE_SEGMENT_SW,32,32,0,15,954,854,981,871
tileinfo,5568,MONS_KRAKEN_SIMULACRUM_TENTACLE_N,32,32,13,0,981,854,995,872
tileinfo,5569,MONS_KRAKEN_SIMULACRUM_TENTACLE_S,32,32,5,14,995,854,1009,872
tileinfo,5570,MONS_KRAKEN_SIMULACRUM_TENTACLE_E,32,32,12,12,0,886,20,903
tileinfo,5571,MONS_KRAKEN_SIMULACRUM_TENTACLE_W,32,32,0,12,20,886,40,903
tileinfo,5572,MONS_KRAKEN_SIMULACRUM_TENTACLE_NE,32,32,16,0,40,886,56,903
tileinfo,5573,MONS_KRAKEN_SIMULACRUM_TENTACLE_NW,32,32,0,0,56,886,72,903
